"회계연도","소관명","회계명","계정명","수입관명","수입항명","수입목명","금년도예산(천원)","추경정부안(천원)","추경국회확정(천원)"
"2011","감사원","일반회계",,"경상이전수입","기타경상이전수입","기타경상이전수입","20000","0","0"
"2011","감사원","일반회계",,"수입대체경비수입","잡수입","기타잡수입","339000","0","0"
"2011","감사원","일반회계",,"재산수입","관유물대여료","건물대여료","6580","0","0"
"2011","감사원","일반회계",,"재산수입","관유물대여료","토지대여료","177","0","0"
"2011","감사원","일반회계",,"재화및용역판매수입","잡수입","기타잡수입","300","0","0"
"2011","경찰청","경찰병원","손익계정","경상이전수입","기타경상이전수입","기타경상이전수입","25000","0","0"
"2011","경찰청","경찰병원","손익계정","경상이전수입","변상금및위약금","위약금","13000","0","0"
"2011","경찰청","경찰병원","손익계정","관유물매각대","고정자산매각대","기타고정자산매각대","5000","0","0"
"2011","경찰청","경찰병원","손익계정","기업특별회계영업수입","책임운영기관사업수입","책임운영기관사업수입","25734000","0","0"
"2011","경찰청","경찰병원","손익계정","재산수입","관유물대여료","건물대여료","60000","0","0"
"2011","경찰청","경찰병원","손익계정","재산수입","기타이자수입및재산수입","기타재산수입","1000","0","0"
"2011","경찰청","경찰병원","손익계정","재화및용역판매수입","잡수입","기타잡수입","315000","0","0"
"2011","경찰청","경찰병원","손익계정","전년도이월금","전년도이월금","전년도이월금","2699893","0","0"
"2011","경찰청","경찰병원","손익계정","정부내부수입및기타","전입금","일반회계전입금","34209000","0","0"
"2011","경찰청","경찰병원","자본계정","전년도이월금","전년도이월금","전년도이월금","71000","0","0"
"2011","경찰청","경찰병원","자본계정","정부내부수입및기타","기타","감가상각비전입금","1000","0","0"
"2011","경찰청","경찰병원","자본계정","정부내부수입및기타","기타","당기순이익전입금","1000","0","0"
"2011","경찰청","경찰병원","자본계정","정부내부수입및기타","전입금","일반회계전입금","1709000","0","0"
"2011","경찰청","일반회계",,"경상이전수입","가산금","가산금","11132000","0","0"
"2011","경찰청","일반회계",,"경상이전수입","기타경상이전수입","기타경상이전수입","3846000","0","0"
"2011","경찰청","일반회계",,"경상이전수입","벌금,몰수금및과태료","과태료","751215000","0","0"
"2011","경찰청","일반회계",,"경상이전수입","벌금,몰수금및과태료","벌금및과료","147509000","0","0"
"2011","경찰청","일반회계",,"경상이전수입","변상금및위약금","변상금","150000","0","0"
"2011","경찰청","일반회계",,"경상이전수입","변상금및위약금","위약금","1135000","0","0"
"2011","경찰청","일반회계",,"관유물매각대","고정자산매각대","건물매각대","603000","0","0"
"2011","경찰청","일반회계",,"관유물매각대","고정자산매각대","기계기구매각대","4385000","0","0"
"2011","경찰청","일반회계",,"관유물매각대","고정자산매각대","기타고정자산매각대","586000","0","0"
"2011","경찰청","일반회계",,"관유물매각대","토지및무형자산매각대","토지매각대","4245000","0","0"
"2011","경찰청","일반회계",,"재산수입","관유물대여료","건물대여료","350000","0","0"
"2011","경찰청","일반회계",,"재산수입","관유물대여료","기타관유물대여료","6000","0","0"
"2011","경찰청","일반회계",,"재산수입","관유물대여료","토지대여료","468000","0","0"
"2011","경찰청","일반회계",,"재산수입","기타이자수입및재산수입","기타재산수입","517000","0","0"
"2011","경찰청","일반회계",,"재화및용역판매수입","면허료및수수료","면허료및수수료","486000","0","0"
"2011","경찰청","일반회계",,"재화및용역판매수입","잡수입","기타잡수입","2104000","0","0"
"2011","고용노동부","에너지및자원사업특별회계","투자계정","경상이전수입","기타경상이전수입","기타경상이전수입","10000","0","0"
"2011","고용노동부","에너지및자원사업특별회계","투자계정","경상이전수입","기타경상이전수입","법정부담금","5000","0","0"
"2011","고용노동부","일반회계",,"경상이전수입","가산금","가산금","25000","0","0"
"2011","고용노동부","일반회계",,"경상이전수입","기타경상이전수입","기타경상이전수입","4231000","0","0"
"2011","고용노동부","일반회계",,"경상이전수입","벌금,몰수금및과태료","과태료","8742000","0","0"
"2011","고용노동부","일반회계",,"관유물매각대","고정자산매각대","기계기구매각대","10000","0","0"
"2011","고용노동부","일반회계",,"재산수입","관유물대여료","건물대여료","13000","0","0"
"2011","고용노동부","일반회계",,"재산수입","관유물대여료","토지대여료","2000","0","0"
"2011","고용노동부","일반회계",,"재산수입","기타이자수입및재산수입","기타재산수입","10000","0","0"
"2011","고용노동부","일반회계",,"재화및용역판매수입","잡수입","기타잡수입","11000","0","0"
"2011","공정거래위원회","일반회계",,"경상이전수입","가산금","가산금","48235","0","0"
"2011","공정거래위원회","일반회계",,"경상이전수입","기타경상이전수입","기타경상이전수입","346491","0","0"
"2011","공정거래위원회","일반회계",,"경상이전수입","벌금,몰수금및과태료","과태료","880000","0","0"
"2011","공정거래위원회","일반회계",,"경상이전수입","벌금,몰수금및과태료","벌금및과료","406943000","0","0"
"2011","공정거래위원회","일반회계",,"경상이전수입","변상금및위약금","위약금","2860","0","0"
"2011","공정거래위원회","일반회계",,"재산수입","기타이자수입및재산수입","기타재산수입","512","0","0"
"2011","공정거래위원회","일반회계",,"재화및용역판매수입","잡수입","기타잡수입","59","0","0"
"2011","관세청","일반회계",,"경상이전수입","가산금","가산금","5216000","0","0"
"2011","관세청","일반회계",,"경상이전수입","기타경상이전수입","기타경상이전수입","544000","0","0"
"2011","관세청","일반회계",,"경상이전수입","벌금,몰수금및과태료","과태료","5972000","0","0"
"2011","관세청","일반회계",,"경상이전수입","벌금,몰수금및과태료","몰수금및추징금","3381000","0","0"
"2011","관세청","일반회계",,"경상이전수입","벌금,몰수금및과태료","벌금및과료","2675000","0","0"
"2011","관세청","일반회계",,"경상이전수입","변상금및위약금","위약금","20000","0","0"
"2011","관세청","일반회계",,"관유물매각대","고정자산매각대","건물매각대","210000","0","0"
"2011","관세청","일반회계",,"관유물매각대","고정자산매각대","기계기구매각대","174000","0","0"
"2011","관세청","일반회계",,"수입대체경비수입","면허료및수수료","면허료및수수료","1558000","0","0"
"2011","관세청","일반회계",,"수입대체경비수입","잡수입","기타잡수입","17000","0","0"
"2011","관세청","일반회계",,"재산수입","관유물대여료","건물대여료","323000","0","0"
"2011","관세청","일반회계",,"재산수입","관유물대여료","토지대여료","261000","0","0"
"2011","관세청","일반회계",,"재산수입","기타이자수입및재산수입","기타재산수입","12000","0","0"
"2011","관세청","일반회계",,"재화및용역판매수입","면허료및수수료","면허료및수수료","1418000","0","0"
"2011","관세청","일반회계",,"재화및용역판매수입","잡수입","기타잡수입","60000","0","0"
"2011","교육과학기술부","국립과천과학관","손익계정","기업특별회계영업수입","책임운영기관사업수입","책임운영기관사업수입","3059000","0","0"
"2011","교육과학기술부","국립과천과학관","손익계정","재산수입","관유물대여료","건물대여료","999000","0","0"
"2011","교육과학기술부","국립과천과학관","손익계정","재화및용역판매수입","잡수입","기타잡수입","242000","0","0"
"2011","교육과학기술부","국립과천과학관","손익계정","전년도이월금","전년도이월금","전년도이월금","210000","0","0"
"2011","교육과학기술부","국립과천과학관","손익계정","정부내부수입및기타","전입금","일반회계전입금","17563703","0","0"
"2011","교육과학기술부","국립과천과학관","자본계정","전년도이월금","전년도이월금","전년도이월금","138000","0","0"
"2011","교육과학기술부","국립과천과학관","자본계정","정부내부수입및기타","기타","감가상각비전입금","1500000","0","0"
"2011","교육과학기술부","국립과천과학관","자본계정","정부내부수입및기타","기타","당기순이익전입금","1000","0","0"
"2011","교육과학기술부","국립과천과학관","자본계정","정부내부수입및기타","전입금","일반회계전입금","9358000","0","0"
"2011","교육과학기술부","국립중앙과학관","손익계정","기업특별회계영업수입","책임운영기관사업수입","책임운영기관사업수입","523000","0","0"
"2011","교육과학기술부","국립중앙과학관","손익계정","재산수입","관유물대여료","건물대여료","200000","0","0"
"2011","교육과학기술부","국립중앙과학관","손익계정","재화및용역판매수입","잡수입","기타잡수입","90000","0","0"
"2011","교육과학기술부","국립중앙과학관","손익계정","전년도이월금","전년도이월금","전년도이월금","2250000","0","0"
"2011","교육과학기술부","국립중앙과학관","손익계정","정부내부수입및기타","전입금","일반회계전입금","14309357","0","0"
"2011","교육과학기술부","국립중앙과학관","자본계정","관유물매각대","고정자산매각대","기타고정자산매각대","2000","0","0"
"2011","교육과학기술부","국립중앙과학관","자본계정","재화및용역판매수입","잡수입","기타잡수입","5000","0","0"
"2011","교육과학기술부","국립중앙과학관","자본계정","전년도이월금","전년도이월금","전년도이월금","1400000","0","0"
"2011","교육과학기술부","국립중앙과학관","자본계정","정부내부수입및기타","기타","감가상각비전입금","1080000","0","0"
"2011","교육과학기술부","국립중앙과학관","자본계정","정부내부수입및기타","기타","당기순이익전입금","1000","0","0"
"2011","교육과학기술부","국립중앙과학관","자본계정","정부내부수입및기타","전입금","일반회계전입금","2240000","0","0"
"2011","교육과학기술부","일반회계",,"경상이전수입","가산금","가산금","188000","0","0"
"2011","교육과학기술부","일반회계",,"경상이전수입","기타경상이전수입","기타경상이전수입","19233000","0","0"
"2011","교육과학기술부","일반회계",,"경상이전수입","벌금,몰수금및과태료","벌금및과료","70000","0","0"
"2011","교육과학기술부","일반회계",,"경상이전수입","변상금및위약금","변상금","54000","0","0"
"2011","교육과학기술부","일반회계",,"경상이전수입","변상금및위약금","위약금","354000","0","0"
"2011","교육과학기술부","일반회계",,"관유물매각대","고정자산매각대","기계기구매각대","60000","0","0"
"2011","교육과학기술부","일반회계",,"관유물매각대","고정자산매각대","기타고정자산매각대","142000","0","0"
"2011","교육과학기술부","일반회계",,"관유물매각대","토지및무형자산매각대","토지매각대","5677000","0","0"
"2011","교육과학기술부","일반회계",,"수입대체경비수입","면허료및수수료","면허료및수수료","26700000","0","0"
"2011","교육과학기술부","일반회계",,"수입대체경비수입","잡수입","기타잡수입","40121000","0","0"
"2011","교육과학기술부","일반회계",,"융자및전대차관원금회수","전대차관원금회수","기타민간전대차관원금회수","2162000","0","0"
"2011","교육과학기술부","일반회계",,"재산수입","관유물대여료","건물대여료","7005000","0","0"
"2011","교육과학기술부","일반회계",,"재산수입","관유물대여료","기타관유물대여료","92000","0","0"
"2011","교육과학기술부","일반회계",,"재산수입","관유물대여료","토지대여료","1044000","0","0"
"2011","교육과학기술부","일반회계",,"재산수입","기타이자수입및재산수입","기타재산수입","4685000","0","0"
"2011","교육과학기술부","일반회계",,"재산수입","전대차관이자수입","기타민간전대차관이자수입","187000","0","0"
"2011","교육과학기술부","일반회계",,"재화및용역판매수입","면허료및수수료","면허료및수수료","946000","0","0"
"2011","교육과학기술부","일반회계",,"재화및용역판매수입","입학금및수업료","수업료","246833000","0","0"
"2011","교육과학기술부","일반회계",,"재화및용역판매수입","입학금및수업료","입학금","16829000","0","0"
"2011","교육과학기술부","일반회계",,"재화및용역판매수입","잡수입","기타잡수입","2506000","0","0"
"2011","국가보훈처","일반회계",,"경상이전수입","기타경상이전수입","기타경상이전수입","2184000","0","0"
"2011","국가보훈처","일반회계",,"경상이전수입","벌금,몰수금및과태료","과태료","30000","0","0"
"2011","국가보훈처","일반회계",,"경상이전수입","변상금및위약금","위약금","13000","0","0"
"2011","국가보훈처","일반회계",,"관유물매각대","고정자산매각대","기타고정자산매각대","23000","0","0"
"2011","국가보훈처","일반회계",,"재산수입","관유물대여료","건물대여료","64000","0","0"
"2011","국가보훈처","일반회계",,"재산수입","기타이자수입및재산수입","기타재산수입","82000","0","0"
"2011","국가보훈처","일반회계",,"재화및용역판매수입","잡수입","기타잡수입","11000","0","0"
"2011","국가인권위원회","일반회계",,"경상이전수입","벌금,몰수금및과태료","과태료","5000","0","0"
"2011","국가인권위원회","일반회계",,"재화및용역판매수입","잡수입","기타잡수입","15000","0","0"
"2011","국가정보원","일반회계",,"재산수입","기타이자수입및재산수입","기타재산수입","1008030","0","0"
"2011","국방부","국방·군사시설이전특별회계",,"경상이전수입","가산금","가산금","140000","0","0"
"2011","국방부","국방·군사시설이전특별회계",,"경상이전수입","기타경상이전수입","기타경상이전수입","1355000","0","0"
"2011","국방부","국방·군사시설이전특별회계",,"경상이전수입","변상금및위약금","위약금","627000","0","0"
"2011","국방부","국방·군사시설이전특별회계",,"관유물매각대","고정자산매각대","건물매각대","1023000","0","0"
"2011","국방부","국방·군사시설이전특별회계",,"관유물매각대","토지및무형자산매각대","입목죽매각대","139000","0","0"
"2011","국방부","국방·군사시설이전특별회계",,"관유물매각대","토지및무형자산매각대","토지매각대","532318000","0","0"
"2011","국방부","국방·군사시설이전특별회계",,"재산수입","기타이자수입및재산수입","기타재산수입","58000","0","0"
"2011","국방부","국방·군사시설이전특별회계",,"전년도이월금","전년도이월금","전년도이월금","278793000","0","0"
"2011","국방부","국방·군사시설이전특별회계",,"정부내부수입및기타","예탁이자수입","기금예탁이자수입","8207000","0","0"
"2011","국방부","일반회계",,"경상이전수입","가산금","가산금","30000","0","0"
"2011","국방부","일반회계",,"경상이전수입","기타경상이전수입","기타경상이전수입","48288000","0","0"
"2011","국방부","일반회계",,"경상이전수입","벌금,몰수금및과태료","몰수금및추징금","116000","0","0"
"2011","국방부","일반회계",,"경상이전수입","벌금,몰수금및과태료","벌금및과료","2671000","0","0"
"2011","국방부","일반회계",,"경상이전수입","변상금및위약금","변상금","1905000","0","0"
"2011","국방부","일반회계",,"경상이전수입","변상금및위약금","위약금","9603000","0","0"
"2011","국방부","일반회계",,"재산수입","관유물대여료","건물대여료","1004000","0","0"
"2011","국방부","일반회계",,"재산수입","관유물대여료","기타관유물대여료","1135000","0","0"
"2011","국방부","일반회계",,"재산수입","관유물대여료","토지대여료","4343000","0","0"
"2011","국방부","일반회계",,"재산수입","기타이자수입및재산수입","기타재산수입","1277000","0","0"
"2011","국방부","일반회계",,"재화및용역판매수입","면허료및수수료","면허료및수수료","379000","0","0"
"2011","국방부","일반회계",,"재화및용역판매수입","병원수입","병원수입","7439000","0","0"
"2011","국방부","일반회계",,"재화및용역판매수입","잡수입","기타잡수입","14047000","0","0"
"2011","국방부","주한미군기지이전특별회계",,"경상이전수입","가산금","가산금","32000","0","0"
"2011","국방부","주한미군기지이전특별회계",,"경상이전수입","기타경상이전수입","기타경상이전수입","45000","0","0"
"2011","국방부","주한미군기지이전특별회계",,"경상이전수입","변상금및위약금","변상금","49000","0","0"
"2011","국방부","주한미군기지이전특별회계",,"관유물매각대","토지및무형자산매각대","토지매각대","221340000","0","0"
"2011","국방부","주한미군기지이전특별회계",,"재산수입","관유물대여료","토지대여료","2784000","0","0"
"2011","국방부","주한미군기지이전특별회계",,"재산수입","기타이자수입및재산수입","기타재산수입","178000","0","0"
"2011","국방부","주한미군기지이전특별회계",,"재화및용역판매수입","잡수입","기타잡수입","2110000","0","0"
"2011","국방부","주한미군기지이전특별회계",,"정부내부수입및기타","예수금","기금예수금","160362000","0","0"
"2011","국세청","일반회계",,"경상이전수입","가산금","가산금","510800000","0","0"
"2011","국세청","일반회계",,"경상이전수입","기타경상이전수입","기타경상이전수입","3529000","0","0"
"2011","국세청","일반회계",,"경상이전수입","벌금,몰수금및과태료","과태료","1957000","0","0"
"2011","국세청","일반회계",,"경상이전수입","벌금,몰수금및과태료","몰수금및추징금","1000","0","0"
"2011","국세청","일반회계",,"경상이전수입","벌금,몰수금및과태료","벌금및과료","31944000","0","0"
"2011","국세청","일반회계",,"경상이전수입","벌금,몰수금및과태료","징계부과금","21000","0","0"
"2011","국세청","일반회계",,"경상이전수입","변상금및위약금","변상금","207000","0","0"
"2011","국세청","일반회계",,"관유물매각대","토지및무형자산매각대","토지매각대","808000","0","0"
"2011","국세청","일반회계",,"수입대체경비수입","잡수입","기타잡수입","744000","0","0"
"2011","국세청","일반회계",,"재산수입","관유물대여료","건물대여료","131000","0","0"
"2011","국세청","일반회계",,"재산수입","관유물대여료","토지대여료","14000","0","0"
"2011","국세청","일반회계",,"재화및용역판매수입","잡수입","기타잡수입","212000","0","0"
"2011","국토해양부","광역지역발전특별회계","광역발전계정","경상이전수입","기타경상이전수입","법정부담금","215594000","0","0"
"2011","국토해양부","광역지역발전특별회계","광역발전계정","관유물매각대","토지및무형자산매각대","토지매각대","6500000","0","0"
"2011","국토해양부","광역지역발전특별회계","광역발전계정","재산수입","관유물대여료","토지대여료","12000","0","0"
"2011","국토해양부","광역지역발전특별회계","지역개발계정","경상이전수입","가산금","가산금","8798000","0","0"
"2011","국토해양부","광역지역발전특별회계","지역개발계정","경상이전수입","기타경상이전수입","기타경상이전수입","5395000","0","0"
"2011","국토해양부","광역지역발전특별회계","지역개발계정","경상이전수입","기타경상이전수입","법정부담금","192304000","0","0"
"2011","국토해양부","광역지역발전특별회계","지역개발계정","경상이전수입","벌금,몰수금및과태료","벌금및과료","300000","0","0"
"2011","국토해양부","광역지역발전특별회계","지역개발계정","융자및전대차관원금회수","융자원금회수","기타민간융자원금회수","1900000","0","0"
"2011","국토해양부","광역지역발전특별회계","지역개발계정","융자및전대차관원금회수","융자원금회수","지방자치단체융자원금회수","2066000","0","0"
"2011","국토해양부","광역지역발전특별회계","지역개발계정","재산수입","기타이자수입및재산수입","기타민간이자수입","250000","0","0"
"2011","국토해양부","광역지역발전특별회계","지역개발계정","재산수입","기타이자수입및재산수입","지방자치단체이자수입","139000","0","0"
"2011","국토해양부","교통시설특별회계","공항계정","경상이전수입","기타경상이전수입","법정부담금","4918000","0","0"
"2011","국토해양부","교통시설특별회계","공항계정","재산수입","정부출자수입","정부출자수입","51555000","0","0"
"2011","국토해양부","교통시설특별회계","공항계정","재화및용역판매수입","항공항만및용수수입","항공항만수입","38880000","0","0"
"2011","국토해양부","교통시설특별회계","공항계정","전년도이월금","전년도이월금","전년도이월금","37000000","0","0"
"2011","국토해양부","교통시설특별회계","공항계정","차입금및여유자금회수","유가증권매각대","기타유가증권매각대","739306000","0","0"
"2011","국토해양부","교통시설특별회계","교통체계관리계정","경상이전수입","기타경상이전수입","기타경상이전수입","1000000","0","0"
"2011","국토해양부","교통시설특별회계","교통체계관리계정","융자및전대차관원금회수","융자원금회수","지방자치단체융자원금회수","46464000","0","0"
"2011","국토해양부","교통시설특별회계","교통체계관리계정","재산수입","기타이자수입및재산수입","지방자치단체이자수입","6405000","0","0"
"2011","국토해양부","교통시설특별회계","교통체계관리계정","전년도이월금","전년도이월금","전년도이월금","700000","0","0"
"2011","국토해양부","교통시설특별회계","교통체계관리계정","정부내부수입및기타","전입금","일반회계전입금","1071831000","0","0"
"2011","국토해양부","교통시설특별회계","도로계정","경상이전수입","가산금","가산금","50000","0","0"
"2011","국토해양부","교통시설특별회계","도로계정","경상이전수입","기타경상이전수입","기타경상이전수입","24677000","0","0"
"2011","국토해양부","교통시설특별회계","도로계정","경상이전수입","기타경상이전수입","법정부담금","200000","0","0"
"2011","국토해양부","교통시설특별회계","도로계정","경상이전수입","벌금,몰수금및과태료","벌금및과료","5000","0","0"
"2011","국토해양부","교통시설특별회계","도로계정","경상이전수입","변상금및위약금","변상금","50000","0","0"
"2011","국토해양부","교통시설특별회계","도로계정","경상이전수입","변상금및위약금","위약금","500000","0","0"
"2011","국토해양부","교통시설특별회계","도로계정","관유물매각대","토지및무형자산매각대","토지매각대","3989000","0","0"
"2011","국토해양부","교통시설특별회계","도로계정","융자및전대차관원금회수","융자원금회수","기타민간융자원금회수","81020000","0","0"
"2011","국토해양부","교통시설특별회계","도로계정","재산수입","관유물대여료","토지대여료","19277000","0","0"
"2011","국토해양부","교통시설특별회계","도로계정","재산수입","기타이자수입및재산수입","기타민간이자수입","24475000","0","0"
"2011","국토해양부","교통시설특별회계","도로계정","재산수입","기타이자수입및재산수입","기타재산수입","400000","0","0"
"2011","국토해양부","교통시설특별회계","도로계정","재산수입","정부출자수입","정부출자수입","30714000","0","0"
"2011","국토해양부","교통시설특별회계","도로계정","재화및용역판매수입","잡수입","기타잡수입","200000","0","0"
"2011","국토해양부","교통시설특별회계","도로계정","전년도이월금","전년도이월금","전년도이월금","134000000","0","0"
"2011","국토해양부","교통시설특별회계","도로계정","정부내부수입및기타","전입금","일반회계전입금","6244538000","0","0"
"2011","국토해양부","교통시설특별회계","도로계정","정부내부수입및기타","전입금","타계정전입금","771051000","0","0"
"2011","국토해양부","교통시설특별회계","철도계정","경상이전수입","기타경상이전수입","기타경상이전수입","500000","0","0"
"2011","국토해양부","교통시설특별회계","철도계정","경상이전수입","변상금및위약금","변상금","400000","0","0"
"2011","국토해양부","교통시설특별회계","철도계정","관유물매각대","토지및무형자산매각대","토지매각대","43500000","0","0"
"2011","국토해양부","교통시설특별회계","철도계정","융자및전대차관원금회수","융자원금회수","기타민간융자원금회수","92917000","0","0"
"2011","국토해양부","교통시설특별회계","철도계정","재산수입","관유물대여료","토지대여료","100000","0","0"
"2011","국토해양부","교통시설특별회계","철도계정","재산수입","기타이자수입및재산수입","기타민간이자수입","64898000","0","0"
"2011","국토해양부","교통시설특별회계","철도계정","재화및용역판매수입","잡수입","기타잡수입","6800000","0","0"
"2011","국토해양부","교통시설특별회계","철도계정","전년도이월금","전년도이월금","전년도이월금","35999000","0","0"
"2011","국토해양부","교통시설특별회계","철도계정","정부내부수입및기타","전입금","일반회계전입금","3559095000","0","0"
"2011","국토해양부","교통시설특별회계","항만계정","경상이전수입","가산금","가산금","200000","0","0"
"2011","국토해양부","교통시설특별회계","항만계정","경상이전수입","기타경상이전수입","기타경상이전수입","2000000","0","0"
"2011","국토해양부","교통시설특별회계","항만계정","경상이전수입","벌금,몰수금및과태료","벌금및과료","160000","0","0"
"2011","국토해양부","교통시설특별회계","항만계정","경상이전수입","변상금및위약금","변상금","400000","0","0"
"2011","국토해양부","교통시설특별회계","항만계정","경상이전수입","변상금및위약금","위약금","400000","0","0"
"2011","국토해양부","교통시설특별회계","항만계정","관유물매각대","고정자산매각대","기타고정자산매각대","100000","0","0"
"2011","국토해양부","교통시설특별회계","항만계정","관유물매각대","토지및무형자산매각대","토지매각대","500000","0","0"
"2011","국토해양부","교통시설특별회계","항만계정","융자및전대차관원금회수","융자원금회수","기타민간융자원금회수","28266000","0","0"
"2011","국토해양부","교통시설특별회계","항만계정","재산수입","관유물대여료","건물대여료","100000","0","0"
"2011","국토해양부","교통시설특별회계","항만계정","재산수입","관유물대여료","기타관유물대여료","50000","0","0"
"2011","국토해양부","교통시설특별회계","항만계정","재산수입","관유물대여료","토지대여료","200000","0","0"
"2011","국토해양부","교통시설특별회계","항만계정","재산수입","기타이자수입및재산수입","기타민간이자수입","16945000","0","0"
"2011","국토해양부","교통시설특별회계","항만계정","재산수입","기타이자수입및재산수입","기타재산수입","200000","0","0"
"2011","국토해양부","교통시설특별회계","항만계정","재화및용역판매수입","면허료및수수료","면허료및수수료","12500000","0","0"
"2011","국토해양부","교통시설특별회계","항만계정","재화및용역판매수입","잡수입","기타잡수입","4000000","0","0"
"2011","국토해양부","교통시설특별회계","항만계정","재화및용역판매수입","항공항만및용수수입","항공항만수입","103000000","0","0"
"2011","국토해양부","교통시설특별회계","항만계정","전년도이월금","전년도이월금","전년도이월금","51000000","0","0"
"2011","국토해양부","교통시설특별회계","항만계정","정부내부수입및기타","전입금","일반회계전입금","1132429000","0","0"
"2011","국토해양부","대산지방해양항만청","손익계정","경상이전수입","가산금","가산금","5000","0","0"
"2011","국토해양부","대산지방해양항만청","손익계정","경상이전수입","기타경상이전수입","기타경상이전수입","5000","0","0"
"2011","국토해양부","대산지방해양항만청","손익계정","경상이전수입","벌금,몰수금및과태료","벌금및과료","5000","0","0"
"2011","국토해양부","대산지방해양항만청","손익계정","경상이전수입","변상금및위약금","변상금","1000","0","0"
"2011","국토해양부","대산지방해양항만청","손익계정","기업특별회계영업수입","책임운영기관사업수입","책임운영기관사업수입","13000000","0","0"
"2011","국토해양부","대산지방해양항만청","손익계정","재산수입","관유물대여료","토지대여료","30000","0","0"
"2011","국토해양부","대산지방해양항만청","손익계정","재화및용역판매수입","면허료및수수료","면허료및수수료","190000","0","0"
"2011","국토해양부","대산지방해양항만청","손익계정","재화및용역판매수입","잡수입","기타잡수입","2000","0","0"
"2011","국토해양부","대산지방해양항만청","손익계정","전년도이월금","전년도이월금","전년도이월금","8861000","0","0"
"2011","국토해양부","대산지방해양항만청","자본계정","전년도이월금","전년도이월금","전년도이월금","7000000","0","0"
"2011","국토해양부","대산지방해양항만청","자본계정","정부내부수입및기타","기타","감가상각비전입금","1000","0","0"
"2011","국토해양부","대산지방해양항만청","자본계정","정부내부수입및기타","기타","당기순이익전입금","15281000","0","0"
"2011","국토해양부","대산지방해양항만청","자본계정","정부내부수입및기타","전입금","기타특별회계전입금","16887000","0","0"
"2011","국토해양부","일반회계",,"경상이전수입","가산금","가산금","58000","0","0"
"2011","국토해양부","일반회계",,"경상이전수입","기타경상이전수입","기타경상이전수입","35606000","0","0"
"2011","국토해양부","일반회계",,"경상이전수입","벌금,몰수금및과태료","벌금및과료","516000","0","0"
"2011","국토해양부","일반회계",,"경상이전수입","변상금및위약금","변상금","958000","0","0"
"2011","국토해양부","일반회계",,"경상이전수입","변상금및위약금","위약금","113000","0","0"
"2011","국토해양부","일반회계",,"관유물매각대","고정자산매각대","기타고정자산매각대","150000","0","0"
"2011","국토해양부","일반회계",,"관유물매각대","토지및무형자산매각대","토지매각대","15989000","0","0"
"2011","국토해양부","일반회계",,"수입대체경비수입","면허료및수수료","면허료및수수료","193000","0","0"
"2011","국토해양부","일반회계",,"수입대체경비수입","잡수입","기타잡수입","1576000","0","0"
"2011","국토해양부","일반회계",,"재산수입","관유물대여료","건물대여료","102000","0","0"
"2011","국토해양부","일반회계",,"재산수입","관유물대여료","기타관유물대여료","80000","0","0"
"2011","국토해양부","일반회계",,"재산수입","관유물대여료","토지대여료","4267000","0","0"
"2011","국토해양부","일반회계",,"재산수입","기타이자수입및재산수입","기타재산수입","848000","0","0"
"2011","국토해양부","일반회계",,"재화및용역판매수입","면허료및수수료","면허료및수수료","48000","0","0"
"2011","국토해양부","일반회계",,"재화및용역판매수입","입학금및수업료","수업료","153000","0","0"
